"0000 - U.S. President","0001 - U.S. Senate","0002 - County Clerk","0004 - Athletic Director","0003 - Question 1 - should the starting time of the annual town meeting be moved to 6:30 PM?"
c5a34e15510cfbeea0e4d06a85d3f77e2c84adbe,f7d1467b920bbf28f83d0e5f5585761bbc21beb6,a71f2e8138aaba94eaa09574582fe837547eb14d,3532ac0442f1e3bb8024958e5703b2cc144deaf0,5a20e1596cbd48f7c09fb49c963597660f6b4aef
54f792240998f85101916a6db71bb310c915e5e5,45ae7622785d840ff650c2a6ba2215b1a2b95127,e840ca477ed39cef8ef4f5c6149a79f1721d88d4,484c9a2e24f980323234b64825b7a353cfc111d2,9b88736acbc1ce0e124fb85b4c2a7fbbeb54e05d
831c32f640112f63b439f4ca4ee9e42fc5e5d1dc,69b4bc6ed3d3d229899681b24d34e7eca4340ee0,0402dc066af9b065d819f62b5dbb17a06249f196,888d3c5abe4505faff3a7d762d4ad80077ddcb1a,715cc3356b4e2dea1e14b449dc354e1b0cba211f
a4351cfaabade82b75398aca6079887170300f54,c9a69a1f431ae1989efee2000006f8327b2add55,75962df06a6f872a23a0e668199faa1d12d2cd08,366d95b0fb7cf6319b3e1cd34c933e72c3b729cb,872b2e59d96e96ccd45bd53836793cc1e19c1bdb
20b4487ca2a193db02cf9186595b364ad46bd61a,af631ac98b58ed492700799996b94de8f7081228,5cb9fc42114bee7699cfae6ad9c1a37ecaed29db,707091c7f038962eafe03d9ee683dcf6e14681b8,84e96ade0c67d48f8d0aa6dadf5dc7902da0fe3b
c9f05bf44e814f5e5f6880321219bb4b4aa886b6,a58ab494cd151b0d6caee70a5af745f5d912ba2b,46887536576f356adf97a0fb531e969f1cfaa05f,8e159735c51d23c80706a85282c73554ce58c7d0,dbeef7d83f9b1263357661b89dde56a2d131c1d7
9dda3c0539e6ec03942b901bccf1568d39e5dd8b,012b151a35808e8522ad6d4230deab32fc041bd7,09631cd4523e123dbd3164a983ff9ff6a06a4c45,a3e6f84be01916236a1c0d7685f5474b9931e09d,763be1e4a1418c0ee0fe492684913d24e1c18ab4
b8c8d091f429d3832eea2e3ea19b951b3a092816,489fd002477cdc98ea8e082925915f3a5555a70a,f2284f8155e85c605656936d3b33b83e3f929106,69dcbe0b0ee5a9860b78148a174d106d37e8f6b9,c2af36251563188c9ca9cdedef3e17731d9b968c
dafabbfeae123a9625dd2268fdca7d042228b2b4,245b7d752f56c0eefe4e63238f510a6d9ae7ef74,4d865c309bdb65bb89872dad5d567ae56b5ef344,614542e0946b2ce357ba623bcf92a8beab8ba54f,b1b3639e3b545688cbe5d762de2cdfd67ccbaa9e
cf7261686ce7513ccfec04e16ee2f935425d69ae,3d02b82bbfe6683cde025d260c688fb6431e2966,7f256ba25da20f3aac8fef11fdb95c0582c0e9cf,936718f3b711e574b3ff62415bc9bf05613fde43,a84e26fc1e25ed72de6dec238e2dd535489d7765
4aff88d1d8f366894a2b932825fd7720e346d3ed,2465774f274c8a2594e52ae418201afaaee9049e,17966847859ba85a295236aadc4c823a5a0b631a,2541c9f72c25a5cd1f9d2865062a7434513f2c88,61e4c9d753148c797c94ed4ed5fe5c7c31065a11
671669b6dc34e05577df561f9016eddbe2629bb0,abdf2fe3073039ee3710e85c82753a9ba7523b47,48286c43130f27120dfb4485a1ccaac5b3efa729,ca89e4f41f43163294d42395eb7fd94e727a9f37,a12c5d010ee150208abb3abe530470dc140ca1a3
6889f43829061e7b6cbf2c0497a2aa46ed201391,b2c926c16bb33d9c3b2d82778683274aa9fda441,f9f4d2b3a5aa40503e394dc334fad6d96671ffa4,99ef149ae306395fb3636d7edc843a64bf28c5e1,3ed28fd127ffeffb0bd9165e6c2dd60db0c64ee2
b6127efb8d0edd868ce5aa4a95392ba90c53d726,28376146914d06a3c3796dae6eaabe6a7c1f5c1e,e0aac39846f93b2b63cd29a401b4c5639d47bcee,8839b23aa7c5c28c51e4f57645922556165c131d,ab19e152ca3184bd3cb5f5ca6bd02ba542278b8d
30f4b82f29d636e9ea580448d0a40595cb0f0712,b1d928f06f087c5069df9709aa1658c0339cc858,4690bdffc18cab015731664474f4987dc8d48406,53b525e6213cf1ef48d467a37467b56cc3878c83,8b73b0c1a8476bb19b3540f3214bcad68a3bc1e7
44efb92ddd58d1820f4c54590247f91feda70728,e72fb38a52ac63fa3669f60a9078cf021e1236da,604ed3fe31ebb323107baba35a0c31c340daa810,fa8228f3f14b0881547605bc64b76c83ca7187be,7b60b26ba1dc82b7ca0b2d2d943fef80522fb083
6fd86c4d6d79c675e1e54c192100ae8a52fd677e,0095414193dc4ede1a71eaedea3d53db5b415a78,b28e74c17d1ec0d528225102602fe1e89693c4e9,1f5467ce2893e997044ac6c5dab0c59857e9cb56,0df1d24b7a746d6a72d3e287a0af96e60401acbb
6008962860bbd16632c208ff9dab465d3821eceb,e5bed6bca1aa59275490d22984869f0e195754f2,f7b93104f5f92ac3a35f87734fc377f78fa4ac1e,af089cf4bbb994c1ff5ef1ed46e233e6f68e63b6,779902071c51b11ce1a5f75e180356e11f891ab1
773ccecbf6fccb0450b215b148344aa33088c27a,eca2d3a31b1a7a6ca2157d525fdae4541bdbe8ab,78b503234fab0a8e6cb2bf8c9999392e85cc0af6,34dda53a7fbd2aa35ad9909a4e7075621318eb86,51ac62a1088f2640e74db28b2259ec0e3df0efee
2f8f6ae24d023e2609dcf7bbd02f02747860db0b,7b3b44fd91779efd959eff0b4097d4159c619a43,b80c37f4961d4228a98e0394644028d6b83801b3,cdbc62dc8914f88559ebbdefc78d64cda5d25a9f,6e43b7d4295ac0b965483031462b5f2a0749976b
9b44c47d4addd9305c3e6a6accee2243c0a45524,0b62ed83bd87540db89eaa25f5d255f4e8a44291,fbe30134d3a3281b2a162f116357cc770414eb7d,faebc02534d5b9966698fdf98f76fbc677f8977c,bda0d238107d646db4679b2c0aa356c92d91eaec
575ad951de4aebfa8f54f23d4d6b0ceb2272a271,ec76742149a3be82c64c93a63124f27f04792ae9,5187a7b5f54358721b232ea5c5e71434eba55c51,4df2d73e2051a0f2d62a5127aa43148aa758d757,219668bd6340dde8a16bead4444eb4e29706d10a
17aa29cf129d3b6da80fec9e7fbed13a9ea7991e,cce238d4d128197dcaf8f705cb773399f35389e3,636b3de7bc7387dab0fe21601f52291029ce39f7,9743058fa4c5bb2edde8f6ebd41e3fee85f68d70,eb93eacf26419ebdce5e78f82e5de04f93bab847
0431d372c6ac84ae3b9e211966b756b41a64fe59,5e119acb20d147048e64af01e61a3c99b8160d9a,4d6e730d5a3730f60730f7b9c523878ecb89602d,13727c405cfdc5c93cb5ff4a1c02a2fb3a32028f,eccd072cf496dc2fb73d19135dcf753fdf740862
37071a09ecfa6256a3a34f2633b017a2cf6bd648,af672748c16a34388bdc4898832b5d34e53f82f8,2395f302c72084333419aa308bab0006b01247e5,730231e925e71b8f4b4da815343c4cc0b27c21f8,a0b8e67a840e18550c982dc75a6fc554a523ba7a
2162447c460a280c637ac41f7dc1b978cf9cb641,5226f2391933dc87e0a47a3ba05d202bf5cb3a52,7456cfd55b7d044414d06c24b985bfb5d59428ab,68a418f3c18293a62a01018cf6c679189ae60047,16112cb060cacdec9bd6fdb0ead9105084410404
295ab6dc63cdc24caecb0d6fb77aa1a9a6f46cd1,89fef35513fc0b51e292056150d46a82004598dc,2d6d98fa06eff25c2f1e9283b213e52edc60bc14,821bddd93ef99df17967cb1aa8ba54cb778de1df,93e5a8c5b4b6a1a1f7e672faaa3b789b31a21def
8c7b2321c0c839ba4ff03cb73922089a65d90c2a,07517cef9eab80f0c98483f4a91cc0f62698408b,9d5057e01ae4ff550aedde52b24182440112c099,3e5db38c3c3cfc9a456f2c107c6bbf4826a6edf3,6b706081fdb5dfe3f6a95969cd2e7e6f53044cdd
d80847c1f80987c5b620248960580c42aaa5f81b,48439e01f50e5aa60d40cc669bdb05b5f3135e3e,ccfedb70b9a37c47e01e9d76bf031a5b9d7ba78a,53efd99514479db957750f1aeee10b90a1739228,2612c8f48428c2607f8448dcbf96336e63a42116
32846b6f4e58a9ae58e382250b8878a286cface1,495a419c82d47785a2966d706156d6c7264d12ba,3ced9dea04181d5b42ccc6925c64c2bb10596fb9,ad8f5bae93bd99de18f642ce96d91e50c0fe9eed,6a4ab8233583d4db2da0592e48bb320e15bf8a79
7d26121658e6cd43aae96b2a14858beefe073dba,5aea53ae929bfa437cdf19df99b4ef7946d1abe5,2cf12155d4a067b7d8226a2fe8a529918955710e,85c8be298252098a60789cfde6ca7bee324e35c0,1acfb5a87d8f967a6cfe4e53b0f5e6c541dfb4e3
3890342fb6d9bd8e9bfe466ec93797c7360b655e,01edfaf5d1dce049c339d366ac865b9572c3e693,3b8237a4660641070dd880d9651886aa3cca421e,2b15925ab1ef16f946d054dd0d349d9069711bab,0386ca939bc75e204f832b2a2db3d0a830e34dc6
6b605d41409dae85506abefa57bc332ed3dbe9f3,324b1f1dc2c7354fdf9a4b7619f413c88fedff98,a193a1bac43ada0e7168e6b79a6711f8db35dd6c,1ee92f2aafbac1d5bd4b931a96c36cfde38398f0,c5468cae01ac8cf82af738ce63eeea32e5f591ca
1104a828938e83a75cb89e8df276444a8f02fd1c,ee347a5a92e22db372722a00a1252ca4fbbffe23,1e245afd555ddaf0b2d9bc2667088328ae06ecbe,c4e5bcfe419da7dd1bfe136beda14ff90e2f1972,6189db5cef6f6e4f304d488a8800795d5f179771
18be35756e99543da6107c88e4ba80a3d45a7282,d5bd802afeafeb894650628106ad2d2542e59a2e,407e487692cd684191c0c3fcafa5df54f2070a31,9f3bb592bfbba3d866d91166ac89f33cca9f48d7,efe5df50fbefe7016c9c23ba65eecbefa752a3eb
b54da995004dbb12170df4e98f2ac34b87e117ac,9255d916347ccbb339eafc98bca452d3360c83d1,f6a8b4b0bfdde80c19da122e407a0f770cf4c51f,9b68ce5bfea5e19b8fa4c8356fee812c2d2f83ea,4bbcb3dbb6dfea02838838cd6696e78de0551494
18fd4d0294c1bf727a3a9fef45ee1fbe12fd12df,389ecfc9f77ea9f6b715c3b6cb64c8be654c7131,13a3778f120caffd98d04c2b4729c1a782f81cef,29469e13ff6d60b07d9707e3a1f6853d16f882c4,ed7ea4e534c4c75f28f0fbf98e19d18b21b8ea26
497565a8f310a724d4f8edd9107cb31ae32cedce,64aaa6842006372e8b24acaa992c81a9d9c16093,5fbfc1fb4df4715fac899f8c75d84c8dd0176129,e78f736423b8ae4d84f82168130e6a8fd57ed888,e4e41aabe1d6dcb7c631eeb391a4584ffd98a271
dd46c43712e60c21fdaa5a3c6b7eeb0c195f79df,aeab5148d118d5597d3010dc4c34a59bfc0cf9ed,70a7743d5e865aaaf03490966423c84dd44f1ba2,91e4054fa5fd0d742f89589e1c9f2934b72ef6eb,f9d48832d2556018adea57cb3726c6a72721b8fd
0a33c057960ea36e6cf0ba0f94a2355ec9d78187,f71579339a0c877c27fd565f9b876347cbf074e4,44444e7cb6047438bbd3dbbc67bb3b6b166bbf95,63e90754d510a29156db9e048df6b75c39a516b1,2524c660a9b9e35d6f32b0fd2b473da28907dff0
