"0000 - U.S. President","0001 - U.S. Senate","0002 - County Clerk","0005 - Athletic Director","0003 - Question 1 - should the starting time of the annual town meeting be moved to 6:30 PM?"
7bae10aa7491d0d9c9e26a8afaced4b82bed9460,5b9de1c029ab50514bfa25b8609715644af3b96b,4d6e730d5a3730f60730f7b9c523878ecb89602d,96e7e24742788dd4cd40c4fde7ecb78e9b5a2b28,779902071c51b11ce1a5f75e180356e11f891ab1
260e8f71004a5b4f35f567348d812c4fba79c515,930d191d6065f8a3e6e20fc6e719f761f1c622a9,44444e7cb6047438bbd3dbbc67bb3b6b166bbf95,cb37d8bdf79bc193157495c3d3d4eb32435197bf,e0133cdb8418a0aec1897c7709d2e6b91d96be02
cf7261686ce7513ccfec04e16ee2f935425d69ae,324b1f1dc2c7354fdf9a4b7619f413c88fedff98,7922d3d86f0703112c632ac24b7d4b9a1d454a13,abf8e144689012260613910c5055a43a76b4ee5c,d507848b5cb1214f48512a188bf6ea9595d2a6cc
f42cde1bd5bb1388db04116fc525c0499ab25655,38397edeb619c6c2c69b46bebd37f19ff5825554,3ced9dea04181d5b42ccc6925c64c2bb10596fb9,70bc000205f0943413654ab3adfe23e46c81ca5b,10cd7c8e01b1d6d6b974272497340481932ae245
f3842f5fd541ec902d1880bfba178aba7410869b,5aea53ae929bfa437cdf19df99b4ef7946d1abe5,f6a8b4b0bfdde80c19da122e407a0f770cf4c51f,5205835f456ad8d0329af550428c16864f9c091c,da5ed3f203ab79025332ba14a883427a1048b20d
aee34d17962f1f2dd910b7b5120e29864bacceb8,593478b75d88a58c96320f9535a87fb78b7ab808,bac8db503b51f4d5a9e0c755b6497851b27517a5,511e70b9f845c27453a619be74a62aec879ce10a,6d39876cabad0684874d3da08b9e69fe05f0e012
afed410b7f08903f68e0c2d42d34a7db5088a4c2,8ae3032c792a9805c600943dd6247a6120fe2fd0,0402dc066af9b065d819f62b5dbb17a06249f196,6c5084ebe1e676ac6d3d4f0a0948c77e7663f984,263ef6c4b2ed14fae3c0ce296ae9caf04ec9296f
6896092d8dd05c27729bef8787d7a05be8082490,4c73718e1de476af61e275699419588236d4d294,7456cfd55b7d044414d06c24b985bfb5d59428ab,e9f433d4e7b2162ddfe8ea8506d3e712bfcbb382,9b88736acbc1ce0e124fb85b4c2a7fbbeb54e05d
295ab6dc63cdc24caecb0d6fb77aa1a9a6f46cd1,3d02b82bbfe6683cde025d260c688fb6431e2966,1c58209e733af6478cfdb76a1976a7e8d5875150,f961cb2a9d85a0fa74d3369b4ca4cf535a081a7f,a4f0e9fe35e6b7785dc6f9d18fca0a6fa4d4c940
4e0f621a332bc0cc5611a0ddf0c0fe8dd67b358c,b1d928f06f087c5069df9709aa1658c0339cc858,e0aac39846f93b2b63cd29a401b4c5639d47bcee,216b7b5afacd45379cd4bb1cdbce5e2426158d7e,7e95216abd763e49645d2580f81ea18acc30a921
18fd4d0294c1bf727a3a9fef45ee1fbe12fd12df,0b62ed83bd87540db89eaa25f5d255f4e8a44291,0a6ff8498717fb1054c3f110943bc5c6b2983085,d64c808dfab52e4e6022a23539801bd8096d7b7f,8b73b0c1a8476bb19b3540f3214bcad68a3bc1e7
07c0064c7f0b035306e84e5c6f74be67cac79937,62f11447c527e363bc7e7b4a06301556601d5db3,acb9d170d6167db15d461dd70850f2a4ef376772,e0bb3ffde416f7e88194d298d325c0a390d16481,7b60b26ba1dc82b7ca0b2d2d943fef80522fb083
