"0000 - U.S. President","0001 - U.S. Senate","0002 - County Clerk","0004 - Athletic Director","0003 - Question 1 - should the starting time of the annual town meeting be moved to 6:30 PM?"
de5b64e6f204d9616727d8c33ca321c65f182069,2310935c707d45ddf9844c652a5ad88df31cacb1,298b0993370730b2716eba0939b86a615f05f8ad,26d7ad5f6f5f0b76eb7f2daac27923be0dd3c072,7d05a639b5baaabff57866cfdf7fa6312b7a6569
a30be7fb64decce1b5e3945d915a8af4121a7fca,58264c302a35b755fb398da7aed2b9bc2e6ff3ec,f50069d242877ade471eb340c84575e2073d7a35,3b0af1f9ae14b1c3d746ebb283659ded5c239c00,35f291957b18a39acbd1303fac655ce65c3666da
48f74c03ac1545088b9d68522b795e3c2843b7a1,45ae7622785d840ff650c2a6ba2215b1a2b95127,21000da1df1ddada6dfea8b9358c99705d7a1434,53b525e6213cf1ef48d467a37467b56cc3878c83,7d95032746497f88966a5538d2115cd7ea4f3b33
37071a09ecfa6256a3a34f2633b017a2cf6bd648,c55edb67733211fe30e17dc9c452df67e703eb20,01cf173dcd3b3ad355e4cb720cb2d640209ede70,9f3bb592bfbba3d866d91166ac89f33cca9f48d7,bebd2a7015e57b78b8245073ddd389a172d3a57b
767e4741487aff9bd4bbef254be40ed32ee9be65,397901838bedb82d02f1f73b36023c69518470b2,213ce8e757911415fd775b4001aac5109243fb31,e568fe01212a77076674529c288a4e1f68be91ad,6f9030dd3d8a907b3c285b876e174850568eb816
e6d38a6effbb2219e7200edddc3b5b0924a9ebe0,b902430ba479835af805f66b0dcdfe51d76a74e6,e08772e9a928e0a2360f18f5a7b7d19c64d2e5c7,13a458b185cb8a8b0bc8744463e533999a04ebef,e62cf53f83c33a30eb14408049d27ca6de94b27c
2f8f6ae24d023e2609dcf7bbd02f02747860db0b,593478b75d88a58c96320f9535a87fb78b7ab808,84177f430ca9ae9fbc6080189645da13dcd67a60,9a17337ca75d917ad98d13c8781acb37b94288da,ab19e152ca3184bd3cb5f5ca6bd02ba542278b8d
3890342fb6d9bd8e9bfe466ec93797c7360b655e,66e3e674ee9800bec0c64a6f20245285a599c1f2,4b62d3c911328881f497a5d21a596309de95cae7,484c9a2e24f980323234b64825b7a353cfc111d2,2612c8f48428c2607f8448dcbf96336e63a42116
bc3c07ecf028b750a1e382ea1ff0815de5593b49,d236f6dc0e358be6a72ed46b5ce18af1d6314965,79882b16248d5381063997cac583aa1b004fd70a,f5e4a984d132b3bb154ab73b1606119dd2ac01a3,5c81e031690ff5d60bc4bb26bca08d9f3a5d7c3a
5f9df664b233173fb5aca7f6d55a64ff9c3e7932,5612cf4349b8fad0ef2511c9cb2b2e27a815cc09,18ea1e27053bc796745851e7943aeb1b67814b93,7ded42ae1dd2fd1d50273eff9d6653b570f5b869,c970247d42949c8cfe8d984f36c0e47bce0e0a5a
